1.851379991,1.042860031,0.485000014,0.116240002,-0.115039997,-0.223460004,-0.183500007,0.03012,0.417239994,0.866580009,1.335999966,1.807420015,2.206840038,2.553100109,2.857599974,3.087820053,3.268320084,3.422879934,3.552599907,3.67711997,3.802380085,3.917639971,4.037660122,4.174520016,4.314099789,4.463960171,4.629360199,4.791860104,4.956799984,5.12981987,5.289120197,5.438499928,5.577539921,5.682660103,5.755760193,5.791600227,5.782879829,5.734519958,5.643420219,5.527200222,5.390339851,5.223460197,5.04008007,4.827119827,4.556540012,4.228879929,3.759860039,2.853280067
0.835839987,-0.044300001,-1.007560015,-3.212769985,-2.399470091,-2.204560041,-1.388610005,-0.793900013,0.447600007,0.957620025,1.48052001,2.00225997,2.436919928,2.812760115,3.144059896,3.389159918,3.572920084,3.72420001,3.854140043,3.979599953,4.10612011,4.219979763,4.339360237,4.479360104,4.625040054,4.784540176,4.964680195,5.141900063,5.32174015,5.510419846,5.686059952,5.853600025,6.01278019,6.133480072,6.221000195,6.267839909,6.263440132,6.214920044,6.120160103,5.997920036,5.855360031,5.681680202,5.493919849,5.278319836,5.006700039,4.690199852,4.290339947,2.595560074
4.463840008,2.970200062,0.598100007,-4.036950111,-3.883270025,-5.010739803,-5.558259964,-5.819509983,-1.117439985,1.156720042,1.744160056,2.334800005,2.817840099,3.23526001,3.610059977,3.882839918,4.076640129,4.229740143,4.366020203,4.503240108,4.637959957,4.751039982,4.864580154,5.002759933,5.152979851,5.322820187,5.519460201,5.71201992,5.909039974,6.114900112,6.309140205,6.495999813,6.676300049,6.814400196,6.916200161,6.972300053,6.974699974,6.934400082,6.842599869,6.718100071,6.568099976,6.38740015,6.19990015,5.989900112,5.730060101,5.43667984,5.143459797,5.019659996
5.942100048,5.526000023,4.488599777,1.413640022,-3.762609959,-6.109399796,-6.555230141,-6.442910194,-3.142549992,1.328099966,2.106300116,2.766200066,3.299999952,3.763479948,4.192940235,4.509180069,4.734280109,4.91260004,5.07986021,5.25053978,5.412079811,5.528240204,5.63560009,5.764659882,5.907599926,6.075300217,6.274400234,6.473800182,6.68380022,6.909100056,7.122399807,7.326300144,7.519499779,7.666699886,7.77519989,7.835299969,7.84250021,7.812600136,7.736199856,7.620800018,7.46600008,7.275700092,7.092999935,6.898499966,6.656899929,6.380199909,6.121099949,6.02699995
6.746399879,6.19810009,4.988880157,-0.017340001,-3.790210009,-6.652709961,-7.522459984,-7.299049854,-5.379240036,0.346819997,2.575500011,3.300839901,3.885299921,4.384659767,4.866399765,5.242000103,5.530240059,5.765820026,5.989600182,6.224500179,6.430799961,6.553599834,6.648499966,6.755300045,6.87830019,7.034500122,7.223499775,7.420800209,7.636799812,7.879499912,8.109399796,8.32559967,8.527099609,8.67539978,8.7833004,8.838199615,8.84070015,8.814900398,8.759400368,8.661100388,8.507300377,8.313599586,8.138699532,7.970900059,7.749499798,7.467299938,7.182799816,6.978700161
7.750699997,7.134699821,4.932439804,0.376459986,-1.833819985,-5.439290047,-7.349339962,-7.121620178,-5.153850079,0.127100006,3.149580002,3.984499931,4.635660172,5.147359848,5.659880161,6.093299866,6.457300186,6.771999836,7.064099789,7.374899864,7.637000084,7.772399902,7.856599808,7.93930006,8.04240036,8.183699608,8.360300064,8.55340004,8.768799782,9.018799782,9.25249958,9.473199844,9.682600021,9.837800026,9.947500229,9.998399734,9.996899605,9.976599693,9.941300392,9.85779953,9.71380043,9.523099899,9.352100372,9.203499794,8.996199608,8.677300453,8.32310009,8.043299675
8.913999557,8.470600128,3.589940071,2.245899916,1.348999977,-2.394939899,-5.533659935,-6.220190048,-4.744140148,-1.400020003,3.746320009,4.84499979,5.62830019,6.112800121,6.608500004,7.067299843,7.492199898,7.884399891,8.241399765,8.627200127,8.951999664,9.11400032,9.214500427,9.291000366,9.373200417,9.497300148,9.666099548,9.849599838,10.05790043,10.29950047,10.5241003,10.7439003,10.96249962,11.13129997,11.24549961,11.30420017,11.30920029,11.30630016,11.29329967,11.22830009,11.10379982,10.92660046,10.74790001,10.5948,10.3732996,9.98900032,9.537799835,9.199299812
10.16849995,10.04259968,6.789599895,4.283100128,3.205060005,1.026780009,-1.608360052,-3.353359938,-3.087330103,-1.332859993,2.784519911,5.788599968,6.882999897,7.256199837,7.681300163,8.125699997,8.57859993,9.028599739,9.451499939,9.913200378,10.31700039,10.54139996,10.69659996,10.79409981,10.86260033,10.96959972,11.1243,11.29109955,11.48320007,11.70580006,11.91320038,12.12849998,12.3508997,12.52620029,12.64159966,12.70849991,12.73869991,12.76869965,12.77980042,12.73449993,12.63949966,12.50230026,12.32730007,12.14229965,11.86310005,11.38309956,10.82260036,10.41909981
11.32040024,11.30410004,11.54810047,6.401800156,3.377979994,1.646919966,1.803599954,0.450040013,-1.316220045,-0.683070004,1.26812005,7.800300121,8.273799896,8.440299988,8.760100365,9.159500122,9.623399734,10.13799953,10.6541996,11.20860004,11.71259975,12.02140045,12.24349976,12.38220024,12.45800018,12.55080032,12.69190025,12.83749962,13.00710011,13.2098999,13.39929962,13.59790039,13.81529999,13.98019981,14.0951004,14.18029976,14.23190022,14.28800011,14.33679962,14.31239986,14.23910046,14.14750004,14.00959969,13.79710007,13.41209984,12.76439953,12.04710007,11.57089996
12.14019966,12.11559963,12.41030025,9.639900208,3.823159933,1.580739975,2.650360107,3.246720076,0.451920003,0.829959989,4.850759983,10.15670013,9.547100067,9.534600258,9.756999969,10.09889984,10.60159969,11.23180008,11.85029984,12.51369953,13.13140011,13.50769997,13.78079987,13.97999954,14.07349968,14.17409992,14.32079983,14.4453001,14.59150028,14.7979002,14.97070026,15.1328001,15.33850002,15.48670006,15.59309959,15.69849968,15.76679993,15.82730007,15.91839981,15.92660046,15.86180019,15.80309963,15.70880032,15.46700001,14.94680023,14.00080013,12.9467001,12.41559982
